cell,dates,nums_cr,pages_table_start,line_order,title
"Vous annoncer transmettre le plan de calpinage des bardages terre cuite LE 22/12/11 : Fait le 15/12/11 
LE 09/02/12 : En attente de la transmission des zones complémentaires ",['10-11-2011'],"[30, 31]","[336, 348]",14,Lot 3 – TRAITEMENT DES FACADES
"Vous demandez les détails des grilles de traitements d’air pour mise en œuvre des réservations dans les panneaux bambou 
LE 12/01/12 : SAM+ doit vous renseigner sur les réservations à mettre en place suivant les pré cadres de ces grilles ",['10-11-2011'],"[29, 30]","[325, 336]",20,Lot 3 – TRAITEMENT DES FACADES
"Vous demandez une réponse sur les échantillons de bardage et bardages acoustiques, OK pour bardage acoustique si laine acoustique NOIR",['07-07-2011'],"[18, 19, 20, 21, 22, 23]","[218, 229, 241, 252, 262, 274]",22,Lot 3 – TRAITEMENT DES FACADES
"Vous demandez à SAM+ de bien vouloir poser les pré cadres des grilles de ventilation sur la zone des gradins afin que vous puissiez finaliser la pose
de ces ouvrages autour des grilles ",['19-07-2019'],"[46, 59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 72, 74]","[401, 430, 446, 462, 475, 490, 503, 517, 531, 544, 559, 578, 596, 612, 630, 646]",14,Lot 3 – TRAITEMENT DES FACADES
"Vous devez gérer les ponts thermique entre vos voiles BA et les retours des habillages métallique pour fermeture autours des huisseries et 
autres ",['10-11-2011'],"[26, 28]","[305, 314]",43,Lot 3 – TRAITEMENT DES FACADES
"Vous devez transmettre les épaisseurs des complexes des habillages intérieurs à BSM, ossatures primaires et secondaires afin de finaliser les 
implantation des panneau en contre collés BSM 
LE 24/11/11 : A faire suite validation échantillons 
LE 09/02/12 : Vu suite refus d’ACOUSTIBEL, en attente de proposition de votre part sur un nouveau produit ",['12-01-2012'],"[30, 31, 32]","[336, 348, 362]",41,Lot 3 – TRAITEMENT DES FACADES
poser des brise-soleils LE 05/09/13 : NON FAIT  ,['16-05-2013'],"[75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91]","[663, 680, 693, 706, 719, 732, 746, 761, 775, 790, 805, 820, 835, 850, 865, 878, 891]",36,Lot 3 – TRAITEMENT DES FACADES
: A VOIR LORS DE LA POSE,['31-05-2012'],[46],[401],3,Lot 3 – TRAITEMENT DES FACADES
"Attention, vous allez créer des retards si vous ne ré intervenez pas immédiatement sur les finitions des bardages extérieur ",['11-04-2013'],"[70, 71, 72, 72, 74]","[578, 596, 612, 630, 646]",38,Lot 3 – TRAITEMENT DES FACADES
Aucuns PAC de transmis ,['29-09-2011'],"[23, 24, 25]","[274, 284, 293]",35,Lot 3 – TRAITEMENT DES FACADES
"Aucuns plans PAC transmis à ce jour, nous vous rappelons que vous devez transmettre vos plans PAC, aucuns mode de pose entre menuiseries 
aluminiums et bardage, de même nous souhaitons un PAC : 
LE 20/10/11 : Rappel, ces détails sont essentiels aux bonnes finitions en extérieur . ",['30-06-2011'],[26],[305],5,Lot 3 – TRAITEMENT DES FACADES
"Aucuns plans PAC transmis à ce jour, nous vous rappelons que vous devez transmettre vos plans PAC, aucuns mode de pose entre menuiseries 
aluminiums et bardage, de même nous souhaitons un PAC : 
• 
des sous faces des bardages en tête de linteaux de porte,  
• 
gestion des ponts thermique entre GO et Menuiserie FAIT 
• 
réservations dans bardage pour accroches des éléments de l’électricien par exemple, affiche, gardes corps etc etc 
• 
traitement des angles 
• 
fonction sur débords des toitures 
LE 20/10/11 : Rappel, ces détails sont essentiels aux bonnes finitions en extérieur . ",['30-06-2011'],"[24, 25]","[284, 293]",18,Lot 3 – TRAITEMENT DES FACADES
Avoir avec BC selon normes en vigueurs ,['18-10-2012'],"[59, 60]","[430, 446]",27,Lot 3 – TRAITEMENT DES FACADES
Changer bardage cassé ,['05-09-2013'],"[81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91]","[746, 761, 775, 790, 805, 820, 835, 850, 865, 878, 891]",39,Lot 3 – TRAITEMENT DES FACADES
Coller les petits morceaux de panneaux de terre cuite sur la zone de toiture de l’accueil ,['31-01-2013'],"[61, 62]","[462, 475]",21,Lot 3 – TRAITEMENT DES FACADES
"En plus des détails sur les MR vous demandez les détails PAC PMN sur les portes donnant sur les extérieurs, coupe demandée sur présent CR à PMN",['16-11-2011'],"[28, 29]","[314, 325]",24,Lot 3 – TRAITEMENT DES FACADES
"En relation avec le BC, voir conformité des percements sur les habillages de fermeture en bas des corrections acoustique, les diamètres et nombres de 
percements nous paraissent insuffisant ",['18-10-2012'],"[59, 60, 61, 62]","[430, 446, 462, 475]",19,Lot 3 – TRAITEMENT DES FACADES
Fermer les linteaux de portes extérieures et autres avec vos tôles de finitions ,['08-11-2012'],"[59, 60, 61, 62]","[430, 446, 462, 475]",37,Lot 3 – TRAITEMENT DES FACADES
LE 06/12/12 : vu en chantier ,['18-10-2012'],"[59, 60]","[430, 446]",29,Lot 3 – TRAITEMENT DES FACADES
Local F5 : ouvrir le bardage pour la VH du local ,['14-03-2013'],"[68, 69, 70]","[544, 559, 578]",29,Lot 3 – TRAITEMENT DES FACADES
"Local F5 : ouvrir le bardage pour la VH du local 
LE 02/05/13 : EN COURS CE JOUR ",['14-03-2013'],"[71, 72, 72, 74]","[596, 612, 630, 646]",21,Lot 3 – TRAITEMENT DES FACADES
Merci de bien vouloir nous chiffrer en moins value la hauteur de l’isolant depuis la fin des bardages extérieur jusque sous bac,['27-10-2011'],"[25, 26, 28, 29]","[293, 305, 314, 325]",39,Lot 3 – TRAITEMENT DES FACADES
Merci de bien vouloir répondre aux points ci dessus,['20-10-2011'],[24],[284],42,Lot 3 – TRAITEMENT DES FACADES
Mettre en place les ancrages de la cuve déjà en place ,['29-11-2012'],"[59, 60]","[430, 446]",39,Lot 3 – TRAITEMENT DES FACADES
"Nous validons l’échantillon de brique mis en œuvre, il est tout de même demandé d’amoindrir les joints horizontaux  ",['23-02-2012'],[32],[362],20,Lot 3 – TRAITEMENT DES FACADES
"Nous vous rappelons que nous n’avons toujours reçu aucunes propositions de panneaux acoustique avec du feutre noir ou occulté de 
quelques façons que cela soit pour ne pas avoir la laine de roche non teintée apparente, vous serez responsable des retards de pose si vous ne 
proposez pas un échantillon comme demandé depuis des mois, nous ne pouvons accepter ce tour de force qui consiste à imposer un 
matériaux sous prétexte qu’il ne correspond pas à votre fournisseur habituel, nous vous rappelons votre CCTP 
03.5.1 - DALLE PERFOREE ACOUSTIQUE TERRE CUITE 
Fourniture et mise en oeuvre d’un habillage intérieur, constitués de :  
 Dalle perforée acoustique en terre cuite de dimension 400 x 900 x 70 doubles peaux isol.es de  
laine minérale.Couleur au choix de l’architecte dans la gamme complète du fabriquant. ",['29-09-2011'],[23],[274],29,Lot 3 – TRAITEMENT DES FACADES
"Nous vous rappelons que nous n’avons toujours reçu aucunes propositions de panneaux acoustique avec du feutre noir ou occulté de quelques façons 
que cela soit pour ne pas avoir la laine de roche non teintée apparente, vous serez responsable des retards de pose si vous ne proposez pas un 
échantillon comme demandé depuis des mois, nous ne pouvons accepter ce tour de force qui consiste à imposer un matériaux sous prétexte qu’il ne 
correspond pas à votre fournisseur habituel, nous vous rappelons votre CCTP 
03.5.1 - DALLE PERFOREE ACOUSTIQUE TERRE CUITE 
Fourniture et mise en oeuvre d’un habillage intérieur, constitués de :  
 Dalle perforée acoustique en terre cuite de dimension 400 x 900 x 70 doubles peaux isol.es de  
laine minérale.Couleur au choix de l’architecte dans la gamme complète du fabriquant. 
LE 20/10/11 : Vu ce jour voir point GO, en attente proposition suite échantillon non présentable suite transport ",['29-09-2011'],"[24, 25, 26]","[284, 293, 305]",33,Lot 3 – TRAITEMENT DES FACADES
Organisation de chantier selon directives de l’OPC ,['15-03-2011'],"[1, 2, 3, 4, 5, 6]","[5, 12, 20, 29, 39, 48]",7,Lot 3 – TRAITEMENT DES FACADES
Page 10 sur 19 ,"['21-03-2013', '11-04-2013']","[69, 70]","[559, 578]",44,Lot 3 – TRAITEMENT DES FACADES
"Point fait ce jour sur la brique, nous vous avons orienté vers un type d’aspect, en attente échantillon",['10-11-2011'],[26],[305],28,Lot 3 – TRAITEMENT DES FACADES
Poser bavette métallique étanche en partie haute de la dalle perforée acoustique : page 10 de votre CCTP ,['07-11-2013'],"[89, 90, 91]","[865, 878, 891]",48,Lot 3 – TRAITEMENT DES FACADES
"Poser les bavettes en pieds des façades bardage terre cuite 
LE 14/02/13 : Vu, ce jour avec GO, nous reconfirmons la bavette retenue en votre présence ",['31-01-2013'],"[63, 64, 66, 67, 68, 69, 70, 71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89]","[490, 503, 517, 531, 544, 559, 578, 596, 612, 630, 646, 663, 680, 693, 706, 719, 732, 746, 761, 775, 790, 805, 820, 835, 850, 865]",21,Lot 3 – TRAITEMENT DES FACADES
Poser seuil : ,['05-09-2013'],"[81, 82, 83, 84, 85, 86, 87, 88, 89]","[746, 761, 775, 790, 805, 820, 835, 850, 865]",41,Lot 3 – TRAITEMENT DES FACADES
"Pour faire suite à la validation de l’échantillon de correction acoustique intérieur en terre cuite, veuillez vous référer à la notice acoustique DCE pour
répondre aux obligations de ce dernier ",['24-11-2011'],"[28, 29, 30]","[314, 325, 336]",26,Lot 3 – TRAITEMENT DES FACADES
"Pour information, sous l’emprise de l’escalier d’accès au RDC, les voiles sont isolés et habillés de pierre agrafées ",['08-11-2012'],"[59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 72]","[430, 446, 462, 475, 490, 503, 517, 531, 544, 559, 578, 596, 612, 630]",33,Lot 3 – TRAITEMENT DES FACADES
Pour informations le RAL des finitions des panneaux de correction acoustique intérieur devra être le même que celui des menuiseries aluminium ,['28-06-2012'],[46],[401],11,Lot 3 – TRAITEMENT DES FACADES
"Pour les bardages intérieurs au dessus des gradins, veuillez vous mettre en relation avec BSM qui habille le dessus de cette zone en panneaux bois 
LE 14/02/13 : FAIT ",['24-01-2013'],"[63, 64, 66, 67, 68, 69, 70]","[490, 503, 517, 531, 544, 559, 578]",15,Lot 3 – TRAITEMENT DES FACADES
Pouvez-vous mettre en œuvre des essais d’habillages de panneaux de terre cuite sur les parties terrasse de l’accueil ,['08-11-2012'],"[59, 60]","[430, 446]",35,Lot 3 – TRAITEMENT DES FACADES
Prendre en compte les remarques d’OCTANT sur le passage des fourreaux de FORCLUM par les bardages extérieurs ,['24-05-2012'],[46],[401],7,Lot 3 – TRAITEMENT DES FACADES
"Prototype habillage linteau et tableau à gauche sur photo validé, finition laquée dito teinte habillages projet : ",['19-09-2013'],"[83, 84, 85, 86, 87, 88, 89, 90, 91]","[775, 790, 805, 820, 835, 850, 865, 878, 891]",43,Lot 3 – TRAITEMENT DES FACADES
Prévenir FORCLUM dans le cas de fourreaux non calfeutrés avant fermeture des bardages pour une parfaite étanchéité ,['24-05-2012'],[46],[401],9,Lot 3 – TRAITEMENT DES FACADES
RAL à transmettre pour métallerie des habillages de finition bardage ,['10-11-2011'],"[26, 28]","[305, 314]",40,Lot 3 – TRAITEMENT DES FACADES
RAPPEL,['16-06-2011'],"[13, 14, 15, 16, 17, 18, 19]","[156, 168, 178, 190, 207, 218, 229]",9,Lot 3 – TRAITEMENT DES FACADES
RAPPEL des points en suspends ,['23-05-2013'],"[72, 74]","[630, 646]",52,Lot 3 – TRAITEMENT DES FACADES
RAPPEL sur les habillages en pourtours de vos ouvrages ,['06-06-2013'],"[75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91]","[663, 680, 693, 706, 719, 732, 746, 761, 775, 790, 805, 820, 835, 850, 865, 878, 891]",38,Lot 3 – TRAITEMENT DES FACADES
"Rappel sur la transmission des FT des bardage terre cuite, nous vous le réclamons depuis le 12/04.",['10-05-2011'],"[8, 9, 10, 11, 12, 13, 14]","[69, 85, 105, 122, 138, 155, 167]",5,Lot 3 – TRAITEMENT DES FACADES
Rappel sur les PAC et calpinage des panneaux de bardage  bambou préfabriqués ,['27-10-2011'],"[25, 26]","[293, 305]",43,Lot 3 – TRAITEMENT DES FACADES
Rappel sur les fiches produits et échantillons ci-dessus ,['27-10-2011'],"[25, 26, 28, 29]","[293, 305, 314, 325]",41,Lot 3 – TRAITEMENT DES FACADES
Remplacer les panneaux de bambou dégradés ,['31-08-2012'],[46],[401],18,Lot 3 – TRAITEMENT DES FACADES
Reprendre la zone de bardage sur l’arrière du bâtiment pour continuité des niveaux sur les panneaux de terre cuite ,['06-12-2012'],"[59, 60, 61, 62]","[430, 446, 462, 475]",41,Lot 3 – TRAITEMENT DES FACADES
Reprendre les queues de billard sur les tôles de finitions en soubassement du bardage acoustique zone ht gradins ,['04-10-2012'],"[59, 60]","[430, 446]",13,Lot 3 – TRAITEMENT DES FACADES
"Répondre à la demande du Bureau de Contrôle qui demande une attestation de votre fournisseur de brique acoustique sur les découpes de ce produit,
idem pour les panneaux de terre cuite ",['13-09-2012'],"[59, 60]","[430, 446]",7,Lot 3 – TRAITEMENT DES FACADES
Répondre à l’ensemble des points ci-dessus ,['25-10-2012'],"[59, 60]","[430, 446]",31,Lot 3 – TRAITEMENT DES FACADES
"Selon la notice acoustique, et suivant votre proposition de correction acoustique en panneau de terre cuite, fournir au BC le PV de votre 
fournisseur ou du CSTB  
LE 22/12/11 : Vous devez prendre contact avec le BET ACOUSTIQUE et transmettre la fiche technique des bardages acoustique pour 
validation de la correction. Suite à validation, vous devez transmettre les épaisseurs des complexes validés aux entreprises concernées par ces 
ouvrages/ FORCLUM, ETDE, BAUTERS, PMN, BSM etc. etc. ",['22-12-2011'],[28],[314],33,Lot 3 – TRAITEMENT DES FACADES
"Sortie de secours au R+1, vous avez déposé les habillages des grooms PMN pour passage des habillage de la correction acoustique, à reprendre pour 
mise en œuvre des habillages grooms ",['18-10-2012'],"[59, 60]","[430, 446]",16,Lot 3 – TRAITEMENT DES FACADES
"Suite à vos dires en réunion, vous devez à votre marché les tôles de finition autour des panneaux ",['23-05-2013'],[74],[646],52,Lot 3 – TRAITEMENT DES FACADES
"Suivant demande d’OCTANT / SDSIS / BC, il sera ajouté un désenfumage sur la façade cintrée des vestiaires groupes ",['23-02-2012'],[32],[362],18,Lot 3 – TRAITEMENT DES FACADES
Terminer les façades en briques de terre cuite ,['14-03-2013'],"[68, 69, 70]","[544, 559, 578]",34,Lot 3 – TRAITEMENT DES FACADES
Terminer pose bardage : ,['05-09-2013'],"[81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91]","[746, 761, 775, 790, 805, 820, 835, 850, 865, 878, 891]",37,Lot 3 – TRAITEMENT DES FACADES
Transmettre les FT des isolants à mettre en œuvre en façades ,['30-06-2011'],"[15, 16, 17, 18, 19, 20, 23]","[178, 190, 207, 218, 229, 241, 274]",22,Lot 3 – TRAITEMENT DES FACADES
"Transmettre les FT des isolants à mettre en œuvre en façades 
82 jours de retards à 500€ / JRS soit 41 000€ ",['30-06-2011'],"[21, 22]","[252, 262]",18,Lot 3 – TRAITEMENT DES FACADES
"Transmettre les FT des isolants à mettre en œuvre en façades 
LE 20/10/11 : RAPPEL ",['30-06-2011'],[24],[284],21,Lot 3 – TRAITEMENT DES FACADES
Transmettre les documents selon liste des documents à transmettre par les entreprises ,['15-03-2011'],"[1, 2, 3, 4, 5]","[5, 12, 20, 29, 39]",5,Lot 3 – TRAITEMENT DES FACADES
Transmettre les documents selon liste des documents à transmettre par les entreprises NON FAIT ,['15-03-2011'],"[6, 7, 8, 9, 10, 11, 12, 13, 14]","[48, 57, 69, 85, 105, 122, 138, 155, 167]",4,Lot 3 – TRAITEMENT DES FACADES
Transmettre vos FT correction acoustique à ACOUSTIBEL pour observations éventuelles et conformité,['01-12-2011'],"[28, 29]","[314, 325]",27,Lot 3 – TRAITEMENT DES FACADES
"Transmettre vos FT correction acoustique à ACOUSTIBEL pour observations éventuelles et conformité 
LE 19/01/12 : Vu suite refus d’ACOUSTIBEL, en attente de proposition de votre part sur un nouveau produit ",['01-12-2011'],"[30, 31]","[336, 348]",22,Lot 3 – TRAITEMENT DES FACADES
Transmettre échantillon de baguettes d’angle pour les panneaux de briques extérieurs  ,['12-04-2012'],[46],[401],2,Lot 3 – TRAITEMENT DES FACADES
"Transmettre échantillon sur les habillages int et ext, plan PAC à transmettre sur les habillages et mode de pose ",['10-05-2011'],"[8, 9, 10, 11, 12]","[69, 85, 105, 122, 138]",7,Lot 3 – TRAITEMENT DES FACADES
URGENT : terminer pose des habillages des tableaux et linteaux : ,['14-11-2013'],"[90, 91]","[878, 891]",38,Lot 3 – TRAITEMENT DES FACADES
Veuillez chiffrer la fourniture et pose de couvertines en pierre sur dessus muret en pourtour du parvis ,['14-11-2013'],"[90, 91]","[878, 891]",36,Lot 3 – TRAITEMENT DES FACADES
"Voir avec OPC et selon dernier planning, pour calage du démarrage des mises en œuvre des façades ",['23-08-2012'],[46],[401],16,Lot 3 – TRAITEMENT DES FACADES
Voir panneaux de terre cuite cassé en A12 ,['11-04-2013'],"[70, 71, 72, 72, 74]","[578, 596, 612, 630, 646]",40,Lot 3 – TRAITEMENT DES FACADES
Vous annoncer transmettre le plan de calpinage des bardages terre cuite ,['10-11-2011'],[26],[305],30,Lot 3 – TRAITEMENT DES FACADES
Vous annoncer transmettre le plan de calpinage des bardages terre cuite LE 22/12/11 : Fait le 15/12/11,['10-11-2011'],"[28, 29]","[314, 325]",17,Lot 3 – TRAITEMENT DES FACADES
Vous concentrez sur les finitions des isolants en pieds des façades ,['11-04-2013'],"[70, 71, 72, 72, 74]","[578, 596, 612, 630, 646]",42,Lot 3 – TRAITEMENT DES FACADES
"Vous demandez le détail des pieds des MR pour que vous puissiez produire vos détails sur les panneaux bambou, du fait vous allez produire 
les trois coupes type 
Brique et panneaux 
Panneaux et habillage terre cuite 
Panneau MR ",['10-11-2011'],[26],[305],36,Lot 3 – TRAITEMENT DES FACADES
Vous demandez les détails des grilles de traitements d’air pour mise en œuvre des réservations dans les panneaux bambou ,['10-11-2011'],"[26, 28]","[305, 314]",38,Lot 3 – TRAITEMENT DES FACADES
"Vous demandez les détails des grilles de traitements d’air pour mise en œuvre des réservations dans les panneaux bambou 
LE 12/01/12 : SAM+ doit vous renseigner sur les réservations à mettre en place suivant les pré cadres de ces grilles 
LE 09/02/12 :Détail OCTANT fourni depuis 15jrs ",['10-11-2011'],[31],[348],22,Lot 3 – TRAITEMENT DES FACADES
Vous demandez une réponse sur les échantillons de bardage et bardages acoutiques ,['07-07-2011'],"[16, 17]","[190, 207]",22,Lot 3 – TRAITEMENT DES FACADES
Vous demandez à FORCLUM de vous fournir les détails des entretoises sur les bardages extérieurs. VU ,['26-04-2012'],[46],[401],5,Lot 3 – TRAITEMENT DES FACADES
Vous demandez à SAM+ de vous transmettre les dimensions des contre cadre des grilles allant sur les panneaux bambou ,['12-01-2012'],"[29, 30, 31]","[325, 336, 348]",50,Lot 3 – TRAITEMENT DES FACADES
"Vous devez transmettre les épaisseurs des complexes des habillages intérieurs à BSM, ossatures primaires et secondaires afin de finaliser les 
implantation des panneau en contre collés BSM 
LE 24/11/11 : A faire suite validation échantillons ",['12-01-2012'],[29],[325],48,Lot 3 – TRAITEMENT DES FACADES
Vous n’avez toujours pas proposé d’échantillon de brique pleine pour les façades ,['29-09-2011'],[23],[274],31,Lot 3 – TRAITEMENT DES FACADES
"Vous n’avez toujours pas proposé d’échantillon de brique pleine pour les façades 
LE 12/01/12 : Echantillons transmis ce jour, (X4) ",['29-09-2011'],[30],[336],8,Lot 3 – TRAITEMENT DES FACADES
"Vous n’avez toujours pas proposé d’échantillon de brique pleine pour les façades 
LE 12/01/12 : Echantillons transmis ce jour, (X4) 
LE 09/02/12 : Validée le 02/02/12  ALOE WF",['29-09-2011'],[31],[348],12,Lot 3 – TRAITEMENT DES FACADES
"Vous n’avez toujours pas proposé d’échantillon de brique pleine pour les façades 
LE 20/10/11 : Rappel urgent pour vos commandes ",['29-09-2011'],"[24, 25]","[284, 293]",36,Lot 3 – TRAITEMENT DES FACADES
"Vous n’avez toujours pas proposé d’échantillon de brique pleine pour les façades 
LE 20/10/11 : Rappel urgent pour vos commandes 
LE 10/11/11 : Point fait en réunion ce jour, en attente de proposition d’échantillons ",['29-09-2011'],[26],[305],19,Lot 3 – TRAITEMENT DES FACADES
"Vous n’avez toujours pas proposé d’échantillon de brique pleine pour les façades 
LE 24/11/11 : Echantillon fournis ce jour en réunion de chantier 
LE 22/12/11 : Suite à la réception des échantillons de briques et au refus de ces derniers, transmettre « palette d’échantillons » complète du
fabricant  ",['29-09-2011'],[28],[314],10,Lot 3 – TRAITEMENT DES FACADES
"Vous n’avez toujours pas proposé d’échantillon de brique pleine pour les façades 
LE 24/11/11 : Echantillon fournis ce jour en réunion de chantier 
LE 22/12/11 : Suite à la réception des échantillons de briques et au refus de ces derniers, transmettre « palette d’échantillons » complète du fabricant  
LE 12/01/12 : Echantillons transmis ce jour, (X4) ",['29-09-2011'],[29],[325],10,Lot 3 – TRAITEMENT DES FACADES
Vous n’avez toujours pas proposé d’échantillon de brise soleil ,['29-09-2011'],[23],[274],33,Lot 3 – TRAITEMENT DES FACADES
"Vous n’avez toujours pas proposé d’échantillon de brise soleil  
LE 20/10/11 : EN COURS ",['29-09-2011'],"[24, 25, 26, 28, 29, 30, 31, 32]","[284, 293, 305, 314, 325, 336, 348, 362]",39,Lot 3 – TRAITEMENT DES FACADES
Vous présenter afin de faire un point sur les bardages ,['13-12-2012'],"[59, 60]","[430, 446]",43,Lot 3 – TRAITEMENT DES FACADES
l’entreprise s’est engagée à transmettre le plan PAC des brise-soleil semaine prochaine ,['10-10-2013'],"[86, 87, 88]","[820, 835, 850]",45,Lot 3 – TRAITEMENT DES FACADES
l’entreprise s’est engagée à transmettre le plan PAC des brise-soleil semaine prochaine : FAIT : prendre en compte remarques du chef de projet ,['10-10-2013'],"[89, 90, 91]","[865, 878, 891]",46,Lot 3 – TRAITEMENT DES FACADES
pose des brise-soleils ,['16-05-2013'],"[72, 72, 74]","[612, 630, 646]",50,Lot 3 – TRAITEMENT DES FACADES
"A un mois de votre intervention, nous n’avons toujours aucun plan de votre part, nous appliquerons dès réception de vos situations des 
retenues si aucunes réactions ne vient de votre part ",['15-09-2011'],"[21, 22, 23]","[252, 263, 274]",21,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Chiffrer la peinture intumescente en moins value ,['21-07-2011'],"[17, 18, 19]","[207, 218, 230]",19,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Communauté d’Agglomération des Portes du Hainaut – Construction d’un Centre Aquatique à St Amand Les Eaux – CR MOE N° 46 
 du 31/08/12 ","['12-04-2012', '26-04-2012', '10-01-2013']","[46, 59, 60, 63, 66, 67]","[401, 431, 447, 490, 517, 531]",8,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"En rappel, nous avons pris connaissance de plan de platine en réunion mais vous n’avez pas transmis ces plans à OCTANT , à faire sans 
délais ",['21-07-2011'],"[17, 18, 19, 20, 21, 23]","[207, 218, 230, 241, 252, 274]",17,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Mr CASON vous demande de transmettre les fiches techniques et caractéristique mécanique des axes et tubes des tirans ,['22-12-2011'],"[28, 29, 30]","[315, 326, 336]",31,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Nous attendons toujours votre méthode pour masquer les platines traversantes sur la poutre courbe et cintrée de l’entre deux halls bassins,['08-11-2012'],"[59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82]","[431, 447, 462, 476, 490, 503, 517, 531, 545, 560, 579, 596, 613, 631, 647, 664, 681, 694, 707, 720, 733, 747, 762]",15,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Nous refusons les panneaux contrecollés tel que déjà évoqué, nous vous demandons de reprendre les découpes et les rayons de cintrage des
panneaux, de même, la zone faite sur la partie du bassin d’apprentissage est à reprendre en totalité, pas de facettes !! ",['31-08-2012'],"[46, 59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70]","[401, 431, 447, 462, 476, 490, 503, 517, 531, 545, 560, 579]",28,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Nous refusons votre échantillon de panneau bois en reprise des non-conformité,['10-01-2013'],"[59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82]","[431, 447, 462, 476, 490, 503, 517, 531, 545, 560, 579, 596, 613, 631, 647, 664, 681, 694, 707, 720, 733, 747, 762]",19,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Page 9 sur 13 ,"['12-04-2012', '10-01-2013']","[63, 66, 67]","[490, 517, 531]",21,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Pas d’observation sur la proposition des haubants HALFEN, cependant, merci de transmettre un échantillon au plus vite pour visualiser 
l’aspect réel ",['27-11-2011'],"[25, 26]","[294, 305]",10,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Pas d’observation sur l’aspect architectural des détails 1, 2, 3, 4, 5, 6 sur les jonctions PRS/LC ou assemblages hormis le détail 12 PRS &  Chevill2e / 
voile BA ou nous souhaitons un habillage 
Vous pourrez donc monter les PRS pré montées avec les habillages ",['27-11-2011'],"[25, 26]","[294, 305]",14,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
Rappel des points ci dessus,['31-01-2013'],"[61, 62, 63, 64, 66, 67, 68, 69]","[462, 476, 490, 503, 517, 531, 545, 560]",17,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Suite au point fait ce jour sur votre échantillon de PRS vous devez prendre en compte la mise en œuvre d’œilleton pour l’accroche des filets
de protection aux chute du couvreur ",['16-06-2011'],"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[156, 168, 179, 190, 207, 218, 230, 241, 252, 263, 274]",18,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Suite au refus de SICRE sur la suppression des platines de maintient des ossatures métalliques des chéneaux, mettre en œuvre un panneau
bois du même type que les panneaux d’habillage périphérique ",['21-03-2013'],"[69, 70, 71, 72, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82]","[560, 579, 596, 613, 631, 647, 664, 681, 694, 707, 720, 733, 747, 762]",24,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Suite réflexion du GO, ce dernier ne rencontre pas de réservation en tête de voile pour passage des fermes bois métal / ou transmettre plan 
PAC des débords en suspente sur tête de voiles BA ","['30-06-2011', '07-07-2011']","[16, 17, 18, 19, 20, 21, 23]","[190, 207, 218, 230, 241, 252, 274]",17,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Sur la question du traitement de la tenue au flammes des poutres PRS, le BC annonce que vous devez traiter l’ensemble des facettes de la 
poutre, vous pouvez toutefois varianter en épaississant les poutres métallique pour une tenue au flamme équivalente à la peinture 
intumescente, à présenter au BC ",['26-04-2011'],"[6, 7, 8, 9, 10, 11, 12, 13, 14]","[48, 57, 69, 86, 105, 122, 138, 156, 168]",16,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
"Transmettre au OCTANT  OPC les fiches technique des matériaux et matériels que vous souhaitez mettre en œuvre pour observation / copie 
BC ",['15-03-2011'],"[1, 2, 3, 4, 5, 6, 7]","[5, 12, 20, 29, 39, 48, 57]",6,Lot 4 – CHARPENTE MIXTE LAMELLE COLLE
